url_detalle,cargo_especifico,empresa_nombre,ubicacion_provincia,salario_mensual_base,experiencia_requerida,menciones_tecnologia,tipo_contrato,jornada,educacion_minima,modalidad
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocios-microempresa-con-experiencia-comas-asesor-de-negocios-con-experiencia-comas-en-comas-6C9925363CDCD70961373E686DCF3405,Asesor de Negocios Microempresa / Con experiencia Comas,"4,2Financiera QAPAQ","Comas, Lima",,1.0,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-cobranzas-call-center-miraflores-sin-experiencia-presencial-en-miraflores-9206F5982A54C9E761373E686DCF3405,Asesor de Cobranzas Call center/ Miraflores / sin experiencia,"4,2Adecco Perú S.A.","Miraflores, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-urgente-casinelli-sjl-asesor-credicalidda-con-exp-en-ventas-yo-atencion-al-cliente-experiencia-en-materiales-yo-acabados-de-construccion-en-san-juan-de-lurigancho-3DEA38D1F2EC703061373E686DCF3405,¡Urgente: Casinelli SJL! Asesor Credicálidda / con exp. en ventas y/o atención al cliente,"4,3Salesland Pacífico","San Juan De Lurigancho, Lima",,1.0,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-de-lunes-a-viernes-asesor-de-ventas-claro-presencial-cs-experiencia-cs-experiencia-capacitacion-corta-solo-4-dias-en-santa-anita-BC4302804A7C503961373E686DCF3405,Trabaja de Lunes a Viernes!!! Asesor de Ventas Claro Presencial c/s Experiencia,"3,8Partner Service","Santa Anita, Lima",900.0,,4,Contrato por Inicio o Incremento de Actividad,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-postula-ya-asesor-de-ventas-claro-presencial-s1130-bono-de-movilidad-bono-de-permanencia-cs-experiencia-capacitacion-corta-solo-4-dias-en-ate-608715D255C3DC4061373E686DCF3405,Postula ya!!! Asesor de Ventas Claro Presencial S/1130 + Bono de movilidad + Bono de permanencia,"3,8Partner Service","Ate, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-de-atencion-al-cliente-anfitriona-en-lima-58BDB36336BF9D5761373E686DCF3405,Asesor/a de atención al cliente (Anfitriona),"4,4RIPLEY","Lima, Lima",1149.0,,4,Contrato de Temporada,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-planilla-completa-asesor-de-ventas-scotiabank-descansa-fin-de-semana-call-center-descansa-fin-de-semana-comisiones-ilimitadas-incentivos-en-lima-1273953921E9866561373E686DCF3405,Planilla completa / Asesor de ventas Scotiabank /Descansa Fin de semana /Call Center,"4,3Salesland Pacífico","Lima, Lima",1300.0,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-remoto-7horas-diarias-descanso-fijo-domingosueldo-comi-ilimitadas-capacitacion-pagadabono-de-internet-en-jesus-maria-CE28B8B22BDAB85061373E686DCF3405,Asesor de Ventas Remoto/ 7horas diarias / descanso fijo domingo/Sueldo + comi ilimitadas,A365,"Jesus Maria, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Remoto
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-atencion-al-cliente-con-o-sin-experiencia-gana-aprox-s1400-turno-tarde-noche-sede-centro-de-lima-planilla-completa-en-lima-ADE1210C2F30214A61373E686DCF3405,Asesor Atención al Cliente con o Sin Experiencia / Gana  Aprox S/1400 / Turno tarde noche,"4,1Covisian Perú","Lima, Lima",,,4,Contrato Intermitente,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-migraciones-presencial-entel-de-9-a-6-pm-planilla-completa-sueldo-fijo-comisiones-movilidad-en-san-juan-de-lurigancho-665E62C769B3BC2E61373E686DCF3405,Asesor de Migraciones Presencial Entel de 9 a 6 PM / Planilla Completa,"4,3NetCall","San Juan De Lurigancho, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-telefonico-lunes-a-viernes-en-miraflores-en-miraflores-0035CA10D1DADA0161373E686DCF3405,Asesor Comercial Telefónico,"4,1Dimerc Perú SAC","Miraflores, Lima",1300.0,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor--claro-movil-call-center-con-o-sin-experiencia-solo-42horas-semanal-rango9am-a-6pm-planilla-completa-altas-comisionespresencial-santa-anita-te-capacitamos-y-te-pagamos-en-santa-anita-A795E610E050FA4C61373E686DCF3405,Asesor   Claro movil call center con o sin experiencia solo 42horas semanal! rango9am a 6pm!,"4,3Atento Perú","Santa Anita, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-negocios-san-isidro-en-san-isidro-C8F3991713D9230F61373E686DCF3405,Asesor de Negocios  San Isidro,"4,4CAJA TRUJILLO","San Isidro, Lima",,1.0,4,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-creditos-comas-basico-3600-movilidad-comisiones-en-comas-306E7AE17C81646B61373E686DCF3405,Asesor de Créditos Comas / Básico 3600 + Movilidad + Comisiones,"4,3Overall Strategy","Comas, Lima",3600.0,1.0,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-tiendas-retail-santa-anita-puruchuco-en-ate-AAE3D5E1ED9CB9E761373E686DCF3405,Asesor de ventas / tiendas retail,"4,4Solimano Asociados","Ate, Lima",,1.0,4,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-comercial1600planilla-completawin-planilla-1er-dia-movilidad-comisiones-ilimitadas-en-lima-50074132C2FBE3DA61373E686DCF3405,Asesor de Comercial/1600/Planilla Completa/WIN,"4,1Consulting Advisers","Lima, Lima",1600.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-venta-vision-center-jockey-plaza-en-santiago-de-surco-85067D557B96A6E161373E686DCF3405,Asesor de Venta Vision Center Jockey Plaza,"4,2EssilorLuxottica","Santiago De Surco, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-venta-vision-center-chacarilla-en-santiago-de-surco-DFB77949152F83C161373E686DCF3405,Asesor de Venta Visión Center Chacarilla,"4,2EssilorLuxottica","Santiago De Surco, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-venta-vision-center-san-miguel-en-san-miguel-5BC2DEE199ECD13861373E686DCF3405,Asesor de Venta Vision Center San Miguel,"4,2EssilorLuxottica","San Miguel, Lima",,1.0,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-call-center-solo-recibe-llamadas-claro-full-time-s1300-bonos-solo-responder-llamadassin-experienciafull-time-santa-anita-chamba-si-hay-en-la-molina-E4D5C6AF656272EE61373E686DCF3405,Asesor de Call Center – Solo recibe llamadas Claro/ Full Time / S/1300 + Bonos,"3,8Partner Service","La Molina, Lima",1200.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultora-de-belleza-tienda-aruma-km40-lurin-en-lurin-899103C68D7CB99461373E686DCF3405,Consultor/a de Belleza Tienda aruma KM40,"4,4Tiendas Aruma","Lurin, Lima",,,3,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesora-call-center-los-olivos-en-los-olivos-875EA8DF783A9AEC61373E686DCF3405,Asesor/a call center / Los Olivos,QF Farmacia de Medicamentos Personalizados,"Los Olivos, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajo-inme-diat-o-recibiendo-llamadas-asesor-banco-ripley-fijo-s1300-comisiones-y-mas-atencion-al-cliente-call-center-atc-planilla-completa-en-lima-7F605C1C5412F0A361373E686DCF3405,Trabajo INME DIAT O/ Recibiendo Llamadas / Asesor Banco Ripley /Fijo s/1300 +Comisiones y más,"4,3Manpower","Lima, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-entel-turno-am-gana-hasta-1500-santa-anita-4050-3-meses-de-experiencia-en-atc-cross-o-ventas-en-ate-9744C76EA29F14A661373E686DCF3405,"Asesor de Atencion al cliente Entel / Turno AM, Gana hasta 1500/ Santa Anita / 4050","4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-de-telemarketing-ventas-tls-san-borja-horario-vespertino-en-san-borja-1E5646CC08159BE561373E686DCF3405,Asesor Educativo de Telemarketing (Ventas) TLS San Borja,Visiva,"San Borja, Lima",1400.0,,4,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-educativo-ventas-ucal-la-molina-en-la-molina-1DDEF2D051122D2D61373E686DCF3405,Asesor Educativo (Ventas) UCAL La Molina,Visiva,"La Molina, Lima",,1.0,3,Contrato por Necesidades del Mercado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-scotiabank-con-y-sin-exp-gana-mas-de-2800-call-center-ventas-comisiones-ilimitadas-en-lima-7FD8E1795777C67F61373E686DCF3405,Asesor Scotiabank con y Sin exp. / gana más de 2800 / call center ventas,"4,3Salesland Pacífico","Lima, Lima",,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-solo-42-horas-asesor-ventas-portabilidad-claro-descansa-domingos-1130comisiones-ilimitadasplanilla-completasede-atento-santa-anita-en-santa-anita-F0089A76721E008061373E686DCF3405,Trabaja solo 42 horas /Asesor ventas portabilidad claro /descansa domingos,"4,3Atento Perú","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-scotiabank-asesor-de-ventas-call-center-planilla-completa-descansas-fijos-comisiones-ilimitadas-incentivos-en-lima-9B1140D6B553858061373E686DCF3405,Scotiabank / asesor de ventas call center / planilla completa,"4,3Salesland Pacífico","Lima, Lima",,,3,Contrato por Obra Determinada o Servicio Específico,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-ventas-campo-planilla-s1530-comisiones-s3500-sede-los-olivos-los-olivos-rimac-san-martin-de-porres-carabayllo-en-los-olivos-49A49E17BA57B66A61373E686DCF3405,"Asesor ventas campo / Planilla s/1,530 + Comisiones = s/3,500 / Sede Los Olivos",NOGALES HIGH S.A.C.,"Los Olivos, Lima",2500.0,,3,Contrato Intermitente,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-geosinteticos-en-lima-4123C12EDA7248C961373E686DCF3405,Asesor Comercial Geosinteticos,"3,6Grupo Proterra SAC","Lima, Lima",,3.0,4,Contrato por Inicio o Incremento de Actividad,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-call-center-claro-capacitacion-remota-turnos-de-6-y-8-horas-presencial-permanente-tu-bono-movilidad-s100bono-de-permanencia-s400-bono-de-bienvenida-s300-en-la-molina-D33BC744B2AE17AC61373E686DCF3405,"Asesor call center Claro, Capacitación Remota Turnos de 6 y 8 horas Presencial","3,8Partner Service","La Molina, Lima",1530.0,,4,Contrato por Inicio o Incremento de Actividad,Parcial,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-de-telemarketing-en-lima-6763E74FB05465AF61373E686DCF3405,Asesor Comercial de Telemarketing,"4,2Adecco Perú S.A.","Lima, Lima",,,4,Contrato a Plazo Indeterminado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultor-de-benchmarking-en-lima-777EEF702E2EFF2461373E686DCF3405,Consultor De Benchmarking,"4,2Adecco Perú S.A.","Lima, Lima",,,4,Contrato a Plazo Indeterminado,Completa,universitario,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-descansa-sabados-y-domingos-asesor-de-ventas-portabilidad-perucs-experiencia-ventas-portabilidad-bono-de-movilidad-200-solesplanilla-completa-presencial-en-santa-anita-AEBBCD749252A73D61373E686DCF3405,Descansa sabados y domingos asesor de Ventas Portabilidad peru!!C/S experiencia Ventas Portabilidad,"4,3Atento Perú","Santa Anita, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-descansa-sabado-o-domingo-trabaja-2-semanas-remoto-y-2-semanas-presencial-asesor-de-retenciones-entel-chile-en-lima-BB2412C91D8B4F1061373E686DCF3405,Descansa sábado o domingo/ Trabaja 2 semanas remoto y 2 semanas presencial/  Asesor de retenciones,"4,2Entel Connect Center","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Híbrido
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ultimas-vacantes-banco-ripley-atencion-al-cliente-planilla-completa-12pm-a-10pm-asesor-telefonico-yo-teleoperador-call-center--atc-en-lima-98773735F236CEE161373E686DCF3405,Ultimas Vacantes! Banco Ripley / Atención al Cliente/ Planilla Completa 12pm a 10pm,"4,3Manpower","Lima, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-como-asesor-bancario-atencion-al-cliente-9-am-a-6-pmsede-cercado-de-lima-descanso-fijo-domingos-planilla-completa-capacitaciones-totalmente-remuneradas-en-lima-A1B7A1052FD6D5B961373E686DCF3405,¡¡Trabaja como Asesor Bancario!! Atención al Cliente/  9 AM A 6 PM/Sede Cercado de Lima,"4,1Covisian Perú","Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atc-via-chatcanales-escritos-para-afpcon-exp-en-call-centerturno-amdescansa-domingos-pagos-quincenalespresencial-en-jesus-mariamagdalena-en-magdalena-del-mar-8F2266A03E4FD41F61373E686DCF3405,Asesor de ATC vía Chat/Canales Escritos para AFP/Con EXP en Call Center/Turno AM/Descansa Domingos,A365,"Magdalena Del Mar, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-gimnasio-asesor-de-ventas-surco-la-molina-en-santiago-de-surco-431D31E354097CAA61373E686DCF3405,Gimnasio Asesor de Ventas Surco / La Molina,GRUPO SMART FIT,"Santiago De Surco, Lima",,1.0,3,Contrato por Obra Determinada o Servicio Específico,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabaja-en-movistar-sede-los-olivos-asesor-ventas-campo-planilla-s1560-comisiones-ilimitadas-con-o-sin-experiencia-planilla-desde-el-1er-dia-en-los-olivos-2FC2A5C9894C5F4A61373E686DCF3405,"Trabaja en Movistar/ Sede Los Olivos /Asesor ventas campo / Planilla s/1,560 + Comisiones ilimitadas","3,1Digital Max","Los Olivos, Lima",1560.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-ventas-full-time-puruchuco-lima-lima-en-lima-394207A5E995CB4F61373E686DCF3405,Asesor de Ventas Full Time/ Puruchuco Lima,"4,5SAN ROQUE","Lima, Lima",,,3,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-telefonico-atencion-al-cliente-sistema-pensionario-full-time-sistema-pensionario-en-chorrillos-4BC1CE81A412DE6F61373E686DCF3405,Asesor telefónico / atención al cliente / Sistema Pensionario / Full time,Abai Business Solutions,"Chorrillos, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-trabajar-para-asesor-de-atc-y-chat-8-dias-de-capa-ingreso-directo-movilidad-planilla-completa-sueldo-fijo-en-surquillo-824AE8E7D0B208C561373E686DCF3405,Trabajar para Asesor de ATC Y CHAT! 8 Dias de Capa! Ingreso directo! +Movilidad,Grupo Expro,"Surquillo, Lima",,,4,Contrato por Necesidades del Mercado,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-6-horas-educativo-ttarde-cercado-de-lima-call-center-gana-mas-de-3000-planilla-completa-en-lima-E3AAA9AAF9A8BF1A61373E686DCF3405,Asesor 6 horas educativo T.tarde Cercado de lima Call center,TALENTOS CQ E.I.R.L.,"Lima, Lima",1130.0,,4,Contrato Intermitente,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-comercial-retail-promart-ate-en-ate-32658A5D089D8C1261373E686DCF3405,Asesor Comercial Retail // Promart Ate,"4,3Prosegur","Ate, Lima",,,3,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-bbva-asesor-al-cliente-horario-fijo-de-lunes-a-sabado-planilla-completa-pocos-requisitos-en-ate-6319E99D4D5FFD1461373E686DCF3405,BBVA/ Asesor al cliente/ Horario Fijo de Lunes a sábado,Importante empresa del sector,"Ate, Lima",1130.0,,4,Contrato a Plazo Indeterminado,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-renovacion-de-equipos-moviles-sueldo-fijo-comisiones-planilla-completa-descanso-fijo-descansa-feriados-y-domingos-en-lima-694436528B3719E461373E686DCF3405,Asesor de renovacion de equipos moviles  /Sueldo fijo + comisiones/ Planilla completa /descanso fijo,"4,1Covisian Perú","Lima, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-promotor-asesor-de-ventas-para-tiendas-express-entel-centro-de-lima-brena-en-lima-054B0100E1B54B9661373E686DCF3405,Promotor/ Asesor de Ventas para Tiendas Express Entel,POWER TIMBER S.A.C.,"Lima, Lima",,,4,Contrato por Inicio o Incremento de Actividad,Completa,técnico,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-promotor-asesor-de-ventas-para-tiendas-express-entel-centro-de-lima-brena-en-lima-4C45416859C1147261373E686DCF3405,Promotor/ Asesor de Ventas para Tiendas Express Entel,POWER TIMBER S.A.C.,"Lima, Lima",2000.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-banco-bbva-call-center-comisiones-ilimitadas-capa-pagada-atento-en-ate-0E1066C4F1703CCB61373E686DCF3405,Asesor banco BBVA / call center / comisiones ilimitadas,"4,3Atento Perú","Ate, Lima",1130.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
https://pe.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-asesor-de-atencion-al-cliente-paraa-bcp-lu-a-vie-8-a5pm-sab-hasta-1pm-trabajo-presencial-planilla-completa-en-ate-962F1772EF16292F61373E686DCF3405,Asesor de atención al cliente paraa BCP (lu a vie 8 a5pm/ sáb hasta 1pm),"4,3Atento Perú","Ate, Lima",1025.0,,4,Contrato por Inicio o Incremento de Actividad,Completa,educación secundaria,Presencial
